"Pooran Sarma
",1
"Raghubar Siingh
",1
"Dr.siang Kupang
",1
"Jain Prithviraj
",1
"Kānta, Prakāśa, 1948-
",1
"Shahid Ajnabi
",1
"Dinesh Chandra Joshi
",1
"INDRANEEL DAS, ZAI, ROMULUS
",1
"Lal Basudev Babu
",1
"सीताराम
",2
"Vishanu Kant Shastri
",1
"अनाम  
",4
"TG
",1
"Vinaymohan Sharma
",2
"Swami Chindanand
",1
"Krishnasingh
",1
"Sharmaa Brajamohan
",1
"Charand-asinh Chaudharii
Varmaa Saradaariilaal
",1
"Vishwajeet
",1
"Sarojini Agrawal
",1
"Deepak Kaliya
",1
"Ramendranaath Gupta
",2
"Pr. Grograp
",1
"Maria
",2
"Rahol
",1
"Shome, Swati, author
",1
"Shri Muni Maharaj
",1
"Ayodhyasingh Upadhay
",1
"Chopra, Dr. K.a.
",2
"Bhagan Singh
",1
"Raamakarnd-a
",1
"Lal Bahadur Shastri
",2
"The World Press Limited Kolkata
",1
"Bhagawat Sharan Upadhyay
",1
"Jayadayal
",1
"Tulasi Das
",4
"Jain, Ugrasen
",6
"Premnarayan Tandon
",1
"Verma, Pravasi Lal
",1
"Hayaarand-a Govinda
",1
"Abdullah Yusuf Ali
",1
"Kapdiya Mool Chand Kapdiya
",1
"Shukl Ramkrishan
",2
"Varansi Prakashan
",1
"मीना जाहेरबिन
",1
"dr.rudradev tripathi
",1
"Richard Hanari Dana
",1
"Dinesh Mali
",4
"Sharma,radhakrishna
",2
"Nyayatirth, Manikchand
",2
"शेल
",1
"Mukharji Vishvanathji
",2
"Suri, Budhisagar
",1
"Duwedi Harihar Niwas
",1
"Munsi Naval Kishor
",2
"Swami Sahajanand Sarasvati
",1
"Sastri, Bhavadatta Ed.
",1
"Ramchandra Sukla
",1
"विलियम कामकवम्बा
",1
"KAHANI KI DUNIYA
",6
"Bhatt, Balkrishna
",3
"Hindi Sahitya Sansaar Delhi
",1
"Shyamsunder Das
",2
"Kant,ramakant
",1
"Chaturvedi Parshuram
",1
"Jay Prakash Sharma
",1
"Tripitaka.org
",3
"Shree Sadasuklal
",1
"Raghav, Rangey
",2
"Varma Shanti Prasad
",2
"Jai Prakash
",1
"Pankaj Oudhia
",1
"Leja,j
",1
"Upendranathdas bhishagacharya
",1
"रॉबर्टा
",2
"Chauthamal
",2
"Hindi Sahitya Bhandar, Lucknow
",1
"Smt Shobha Kanchan
",1
"Chadurvedi, Santosh .k Chaturvedi
",1
"Savita Rani Jain
",1
"Indian Press, Limited, Prayag
",3
"Suman,ram Nath
",1
"Saraswati Prakasan Allahabad
",1
"Shiben Raina
",1
"Kapil Kumar Narula
Teri Library
",1
"Śarmā, Umākānta, 1918-
",1
"Devesh  Chandra
",1
"Gortki .m
",1
"Pandit BadriNarayan Tripathi
",1
"Hindi Parishad Prakashan Prayag University
",1
"Rajeev Rajendra Kumar
",2
"Mukutbihari Varma
",1
"Pt. Mannan Drivedi
",1
"Lakshhmand-aanand
",1
"Vishnudutt Shukla
",1
"Krishna Kaul
",1
"Babu Surajbhanji
",1
"शुक्ल, शिवराजबली
",1
"Vaidhya, Haridas
",4
"Pandey, Dr. Sarojani
",2
"Mukhtar ,jugalkishor
",2
"W.caland
",1
"गुलज़ार
",1
"मिश्र, रामनारायण संपा.
",1
"शुक्राचार्य
",1
"Muni,shri Kalyan
",1
"Singh,dr.mahip
",1
"Sakti Prakashan
",1
"CA Manohar Seervi, Bader, Bilara
",4
"Dass,braj Ratn
",2
"Kalidase Carmen
",1
"Shastri,chandra Shekhar
",3
"Charu Chandra Bandopadhyaya
",2
"Shri Bhuvansundra
",1
"Shastri, Satyanarayan
",2
"Mathur,v.d.
",1
"Sharmaa Raghunandan
",1
"Shinha,ramesh
",1
"Mishra,bhawani
",1
"Swami Chetan
",1
"Amar Singh
",3
"Achariya, G.s.
",2
"Siṃha, Rāmakumāra, 1975- author
",1
"Lala Bhagwan Din
",2
"An Najm Dar ut Tahqeeq
",2
"Pandya,chandrbali
",2
"Jain,lakshami
",1
"Premi, Harikrishna
",2
"Ali Abbas Husaini
",1
"Somnath
",2
"Dr Jayshankar Tripathi
",1
"Tivaarii Duurakaanaath
",4
"Rathor, Dr. Laxmansingh
",2
"Ram Shaiva Trika Ashram
",1
"Upadyay,dr.devraj
",1
"Bajpeyi Lakshmidhar
",1
"Paarasanaadhasin’h
",1
"Sharma, Kashiram
",3
"Dr.bhola Shankar Vyas
",1
"Shama, D.p.
",1
"Brj,ratan Dass
",1
"Ramesware Lal Khandewal
",1
"Raadhaa Kumuda Mukajii
",1
"Dr. Satyendr.
",1
"Pramchand
",2
"Jagdiesh Saasthi
",1
"Bhat’anaagr D’a Raamaratan Em E
",1
"Sahitya Bhawan Limited Allahabad
",4
"Smt Renu Srivastav
",1
"Miral
",1
"Muni Nagraj
",4
"Narayan, R. K., 1906-2001
",2
"रूमाना हुसैन
",1
"Krxpalaanii Krxshhnd-a
Nadiim Naresh
",1
"Dr. Sarnaam Singh Sharma
",1
"Permeshwar Dwirepha
",1
"Satendra Singh
",1
"Nirnd-ay Tridev
",2
"Vinod Chandra Pandey
",2
"Krishna Mohan Lal Aasthana ,anantpura
",1
"Shree Swamiramtirthji
",1
"Seal Brajendra Nath
",1
"Awadh Bihari
",1
"Pursottam Singh
",1
"Gulab Rai Ma.a
",1
"Shri, Chandar Rampuriya
",1
"Vijendra Snatak
",1
"পন্ডিত লেখরাম
",1
"Sharma Prithvinath
",2
"Ramesh Chandra Tripathi
",1
"Balram
",2
"Updhay,devgaj
",1
"Devendra Kumar Jain
",1
"Svayambhudeve, Kaviraja
",2
"Gulaabaraay
",4
"Amrshah, Syed
",1
"बंगाल की लोककथा
",2
"Dr. V.p. Johrapurkar
",1
"Raghav Dr. Rangey.
",1
"Braj Kumar Mittal
",1
"Gear Leftanet Karnal G.r.
",1
"Yati Suryamal
",1
"Thomas Willard Harrell
",2
"Ravji Bhai Chagan Bhai
",1
"Bhatnaghar Ram Ratan
",1
"Jaywant Dalvi
",1
"Vishambhar Das
",1
"P.jaganath Prasad
",1
"Ashokamitran
",2
"Pro. Yogmani
",1
"Prchandra
",1
"Jain Vimalakumaar
",1
"Rama Shankar Viswakarma
",1
"डॉ. अनिल सद्गोपाल, श्याम बहादुर ""नम्र""
",1
"Verma, Mukutbihari
",2
" Arjun Joshi
",1
"Ajimbag Chagartai
",1
"Somesh Choudhry
",1
"पं. श्री संतोष तिवारी (ज्योतिष, कर्मकाण्ड, वास्तुशास्त्र); 6299953415, 9852837558
",1
"Premi Nathuram
",3
"Radhakrishna
",1
"Bharti Gyanppeeth  Prakasan Delhi
",1
"Cauhāna, Gaṇeśa Nārāyaṇa
",1
"Shastri
",2
"Aadhyashankaracharya
",1
"R.K. Gupta, M.A.
",1
"Anon
",3
"Kudeep Nayyar
",1
"Notiyam Parshuram
",1
"S  L Dwivedi
",1
"Miland Jaghnath Prasad
",1
"Smt Veeneta Tayal
",1
"Archana Chaurasia
",1
"Singh Udayraj
",1
"Vedmurti Taponisth Pt Shri Ram Sharma Acharya
",1
"Dr. Yogendra Bhargav
",1
"Pandit Ramnarayan Sharma
",1
"Alok Mishra
",1
"Shrichandsuri
",1
"Ashok Bajpeyee
",1
"Narayan, Jayprakash
",1
"Maheshvari,hiralal
",2
"S. Sadashivan Nayer
",1
"Sri Triveni Prasad Singh
",1
"Shukdev Prasad
",1
"Smt.tara Pandey
",1
"Khilawan Lal
",1
"Ajay y
",1
"Upadhyay,bhawati Sharan
",1
"Dr Saryu Prasad Chaubey
",1
"Rajkumari Srivastava
",3
"Prof. Irteza Karim
",1
"Shrii Brajaratnadaas
",1
"Shastri, Shri Nemichand
",1
"Jain Dhanye Kumar
",1
"उत्तराखंड मुक्त विश्वविद्यालय
",1
"Verlag Von Fritz Wagner
Imperial Agricultural Research Institute
",1
"Dr. Sitaram Jaiswal
",1
"Row Kshama.
",1
"Upaadhyaaya Gangaaprasaadajii
",1
"Satyaprakaash Em Es Sii
",1
"Lala Bhagwan Deen
",2
"Pran Kumar Sharma
",2
"Narayan Bhaskar
",1
"Sawarkar Veer
",1
"Jaya kumari Pandey
",1
"Suruchi  Prakashan New Delhi
",1
"Sarvasakshi Das
",1
"Lakshmi Chandra Mishra
",1
"Modi,vitha Das
",1
"Mishar,dr.bhagwati Sharan
",1
"उपाध्याय, भरतसिंह
",1
"Barmancompany Mujapharpur
",1
"Shree Cunilal G Bura
",1
"Jaganath Prasad
",1
"Nandkishor Mittal
",1
"Berlin Goodbye
",1
"Upendranath Aska
",1
"Dr Subhash Kashyap
",1
"सच्चिदानंद सिन्हा
",2
"Tripāṭhī, Tapana
",1
"Ghalib, Mirza Asadullah Khan, 1797-1869
",1
"Upadhyay.,haribhau
",2
"विद्वानों का समूह
",1
"सिंह, नारायण
",1
"The Adept
",1
"Pandit,dev Sharma
",1
"Jain, Mahendrakumar Ed.
",4
"Dr Shripad Damodhar Satwalekar
",2
"नैन्सी
",1
"Suman, Shrikshemchandra
",2
"Paṇḍeya, Manoja Kumāra, 1977-
",1
"Shiv Kumar Yadav
",1
"Halan Keller
",1
"Śrīvāstava-Yogeśa, Sādhanā
",1
"DR ANANT RAM BHAT
",1
"Chatopadhyay, Kevalram
",1
"Gulab Chandra
",1
"Tripathi, Suryakant
",1
"Govt. of Rajasthan
",1
"Ramnarain Lal, Allahabad
",1
"Dr.ram Charan
",1
"Sanghi,virendar
",1
"Sarkar,sir Jadunath
",1
"Pandit Madhusudan Kaul Shastri
",2
"Dharmendra Nath Shastri
",2
"Patavardhan Shivaajii Gand-esh
",1
"Krishna Chandra Verma
",1
"Woolf Virginia
",1
"Yogadrashanama~
",1
"डेविड
",3
"Madhusudana Saraswati
",1
"Araka,upedanaatha.
",1
"रोज वायलर
",1
"Brahmachari, Shital Prasad
",7
"Shree Mazjainachariya
",1
"Salisbury, R. D.
",2
"Jain,ramesh Chandra
",1
"Vijendra Kumar Mathur
",1
"Krishnakant Malveya
",1
"Jitendra
",2
"Meerpuri, Buddhdev
",1
"टोमी उनगेरर
",1
"Ibn Khaldun
",1
"Shri Ram Vrikch Beni Puri
",1
"Lodha, Doilatsingh
",4
"मांभाय् पुच:
",1
"Pandit,kaidar Nath Sharma
",1
"प्रसाद, सीताराम सारण बागबान
",1
"Rajesh Gupta
",1
"DR.MAHANAMBRATA BRAHMACHARIJI
",1
"Dutt Sunil
",2
"Gour, Shriramdas
",1
"Adam, M. T
",1
"SatyaPrakash
",1
"Jain Harilaal
",3
"Laraka kol
",2
"Vimal Kumar Jain
",2
"Bagwan Das
",1
"Acharya, Chandraprabh
",1
"Ganga Prasad ’kaushal’
",1
"Sharma, Harishachandra
",3
"Dr.padam Singh Sharma
",1
"Sharma,rajkumar
",2
"Ramesvar Takiya
",1
"Dr. Veer Singh
",2
"Puri,baijanath
",1
"Chakraverti Rajgopalacharya
",1
"Banarsidas
",2
"tezaa
",1
"Umesh Singh
",2
"Verma Mahadevi
",3
"Vishnudevagiri
",2
"Doshi, Ramji Manekchand
",2
"Prem Sakhsena
",1
"Dr Avantikaprasad Marmat
",1
"Saanyaal Prabodh Kumaar
",1
"Shriivaastav Shriyukt
",1
"Jha Lakshmikant
",1
"Seth Kanhaiya  Lal Podar
",1
"Premendra Srivastava
",1
"Chaudhari Rajendra Yug-mandir
",2
"Shri Shivnandan Sahay
",1
"Pandey, Dr. Brijnarayan
",2
"Shriilaal Shuklaa
Janamejay Prem
",1
"Shyam Sundar Dass
",2
"Aachatya,vidya Sagar
",5
"Shrikant Verma
",2
"Paramaananda Svaamii
",1
"Budhjan
",1
"Madan Lal Vyas
",1
"Dr. Shivgopal Mishra
",1
"Mahapragya,yuvacharya
",2
"Shara~maa Raamavilaas
",1
"Acharya Gopal
",1
"केशवसिंह
",2
"Parmanand Suhane
",1
"Bhau Kalchuri
",1
"Ojha Dr. Gaurishankar Hirachand.
",2
"Vyathit Hridaya
",5
"Ravinder Bakshi
",1
"K Vasudev Shashtri
",1
"Chouhan,vidhy
",1
"Rahul Mishra
",2
"Majumdar,dhirendar
",5
" हिंदी : अशोक  जी.
",1
"चकमक
",2
"Sangit Karyalaya Hathras U.p.
",2
"Krishanmurti
",1
"Pallavi
",1
"Sharma, Govind
",1
"Dr Priyabala Shah
",2
"Pandeya, Roopnarayan
",1
"Pandit, Mahendula
",1
"Rai,jharkhande
",2
"Prasad, Dr. Vishvanath
",2
"Lok Sahitya Prakashan
",1
"Vyas, Shanti Kumar Nanuram
",1
"Divaakar Ranʼganaath
",1
"Dae, Govind
",2
"swmy prankushacharya  sarauti
",1
"SHODH SANDARSH ,VAGISHA PRAKASHAN  PRAYAGRAJ
",1
"Ashok Kumar
",5
"Sitaram Maiya
",2
"Sri Matsakalkityarcharya
",3
"वॉल बीरू
",2
"Swami, Nanchand
",1
"Dr. Deepa Dewangan
",1
"Gupta,shri Maitheli Sharan
",1
"Al_Maktabun_Noor Bareilly Shareef
",1
"Misra, Baldevprasad
",1
"Lovepreet Singh Maan
",3
"Puj’jnraajaachaarya
",1
"दास, अनाथ
",1
"Narendra Dev Shashtri
",1
"Shri Raghuraj Singh Joodev
",1
"Mulchand Kasandas Kapadiya
",3
"Brahmachari, Amolakh
",1
"Jain, Lakshamichandra
",3
"Turgenev I.s.
",1
"Gopinath Kaviraj
",4
"Radha Krishna Sharma
",1
"Pranitm Shri Aachaya Madhvkr.
",1
"मायरन वीनर
",1
"Vrajesh Bahadur
",2
"वीणा प्रसाद
",2
"gurumaiya dr. hareshwarideviji
",1
"Gopiikrxshhnd-a
",1
"Vishard,kashtmani
",1
"Naithānī, Navīna Kumāra, 1962-
",1
"शार्लेट
",2
"Bhawna Dube
",1
"Acharya, Mahapragya
",1
"Dr. Motilal Gupta
",1
"भास्कराचार्य
",1
"Visvaa Bandu Saastrii
",1
"Gupt, Maithilisharan
",5
"Sriyut Sudarsan
",3
"Mahatma Bagwandeen
",1
"Paand-dʼeya Raamanaath
",1
"Ganguli Goury
",1
"Joshi
Teri Library
",1
"Yesudas Solomon
",1
"HEMENDRA KUMAR
",1
"Ramchrn Mhendar
",2
"Maharshi,shyam
",1
"Rakesh sur
",1
"Asha Ram &amp; Panna Lal Srivastva
",1
"Maharaaj Bindujii
",1
"पंकज किशोर
",1
"Jamunaa Prasaad Gaund-aa
",1
"Anandswroop
",1
"Biharilal, 1603-1662
Benpur, Rmavrksha, 1901-1968
",1
"Humorous Sketches
",2
"Osman Baig . published by ADi
",1
"Phanishwar Nath Renu
",1
"Kāliyā, Ravīndra, 1938-
",1
"भारत भूषन
",1
"Rai Bahadur Hiralal
",1
"Malti Sexana
",1
"Yun-shan Tan
",1
" बीजीवीएस
",1
"कैरोलीन
",2
"Kalapa Bhamapa Nitve
",2
"Raj, Dashrath
",1
"Surya Kant Tripathi
",1
"Bharadwaj, Vijayashree
",1
"Dwarka Prasad Agrawal
",1
"वालजीन
",1
"Janardan Tripathi ’gopal’
",1
"Shriinaagejibhat’t’a
",1
"Yoyi John De
",1
"Chuhan Sabalsingh
",1
"Shivcharan Lal ’shiv’
",1
"Smt Shobha Pandey
",1
"Malti Joshi
",1
"Sekhawat, Sobhagyasingh
",1
"Vidyaalankaar Satyakaam
",1
"Bhanavat, Dr. Narendra
",2
"Sahah, Santilal Khemchand
",1
"Imam Jalaluddin Syuti
",1
"Hansa Prakaashana, Ilaahaabaada
",1
"Nepal Vipassana Center, Dharmasringa, Kathmandu
",1
"लेव तोल्स्तोय
",2
"Dr. Yatindra
",1
"दिगंबर जैन
",1
"Raghuvans
",2
"Sain,dileep Kumar
",1
"Prabhu Dayal Mital
",1
"Choudhari Kasturchand Surajmal
",1
"Om Prakash Sharma
",2
"Tirth Raj Tai
",1
"Sharma, Durgaprasad
",2
"Alka Chaturvedi
",2
"Gupt,devi Prasad
",1
"Ram Charit Upadhayay
",1
"Ramchand Gupta
",2
"Dr.gyanraaj Kashinath
",1
"SHAMSU ULAMA MOLVI ZAKA ULLAH 
",1
"Shivangi Rao
",1
"Damudar Satvalenkar
",1
"Gavaskar, Sunil, 1949-
",1
"गिलियन
",1
"राज्य शिक्षा शोध एवं प्रशिक्षण परिषद , बिहार
",1
"Geetanjali Singh
",1
"Hindu rashtra
",1
"महर्षि मनु
",1
"Singh, Amar
",1
"Rameshavar
",1
"क्रिस्टी ज़िन्न
",1
"शरतचंद
",1
"Bharatiya, Shivchandra
",2
"Viśvakarma. n 79110188
Śrīdhara Śivalāla
",1
"Kayaslyan
",1
"Girish,girijadat Shukl
",1
"Shree Pandit Rajparonaic Baikunth Nath Ji
",1
"Bhagawan Das
",1
"Prabhudata Brahaachaarii
",1
"Prof. Gavin Flood
",1
"Kiran Chaube
",1
"Hindi Ratnakar  Prakashan
",1
"Dr.shiv Prasad Shukla
",1
"Bhagvati Charan Verma
",1
"V_krishanamacharya
",1
"Panday,chandravali
",1
"Chataji Shri Gaurishankar.
",1
"Singh, Ramlakhan
",2
"Mishr,aokar Nath
",2
"वेंडी
",3
"Tripaat’hii Suuryakaant Niraalaa
",2
"Sarswati Prakashan Mandir Allahabad
",1
"Dr. Sant Prasad Tandan
",1
"Kali Prasanna Das Gupta
",1
"Maanav Vishbambhari
",1
"Muninemichandra
",1
"Shringirishi Krishan Dutt Ji
",2
"रिचर्ड
",1
"Lala Bhagwandin
",2
"Shree.bhjameishankar Gadiya
",1
"Satya Prakashan Sanger
",1
"Smt Netra Srivastava
",1
"Malik Gurudayaal
",1
"Delacy, Richard, author
",1
"Prateek Prajapati
",1
"Dr,narendae Bhanavat
",1
"Adi Shankaracharya
",2
"Hindi Sahitiya Bhandar, Lucknow
",3
"K Bulke
",1
"Dr. Basanti Devi
Dr. Biswadeep Gogoi
Dr. Devajit Sharma
Dr. Paresh Chandra Dev Sharma
P N Dutta Baruah
",1
"Ek Deen
",1
"M S Verma
",1
"Sahib Singh Prof.
",1
"Sharma Omprakash
",1
"मर्सिया सीवॉल
",1
"Sinhaa Saavitrii
",1
"Swargiya Ramdas Rathore
",1
"Arjun chaube Kashyap
",1
"Ralan, S.r.
",2
"Manish Kumar Srivastva
",1
"Saval,ram Lal
",1
"अस्मा
",1
"Mahaakavi N-iilakand-t’atiikshitaha
",1
"Gairola,vachspati
",1
"Jain, Babu Bholenath
",1
"Thakur,ram Singh
",1
"Pandey, Dr. Ravidatt
",2
"Pro. Chandra Mohan
",1
"Sharma Ranjana
",1
"Raj K Singh
",1
"Siddhantashastri, Banshidhar
",1
"Saiyed Muhammad Iqbal
",1
"Satya Kam
",1
"Shri Suryakant Shastri
",1
"अन्ना
",1
"Raghubir Saran Bansal ,dariya Ganj
",1
"Kiran Kumar Mukhopadhya Allahabad
",1
"Kumarapa,jo.ka.
",1
"Umesh Mishra
",2
"Dinadayal mani tripathi
",1
"शबनम शर्मा
",1
" RAGHUVANSHLAL GUPT
",1
"Narottam Prasad
",1
"Tantiya, Rameshwer
",1
"Lashmighar Vajpei
",1
"Shri Jindevvirchit
",1
"Rameshwar Prasad Chaubey
",1
"Sanskrit Alochana
",1
"Chaturvedi Parsuram
",1
"Mehataa Gan’gaaprasaada
",1
"Jay Dev Brothers Badodara
",2
"Bhimshen Vidhyalankar
",1
"Bhagvandas Tewari
",1
"Jain, Khubchandra
",1
"Jahira
",1
"Dayaram Jugadan
",1
"Yuvacharya, Mahaprgya
",1
"Shah Anandji
",1
"Shri Laxmi Prashad Ji
",1
"Indranath Madan
",1
"Dr.adharchand
",1
"Shri Shankar
",2
"Chotha Lal
",1
"Dr.radhakrishansingh
",1
"उमर
",1
"Shukla, S.m.
",2
"Jain,dhanya Kumar
",2
"Vidynand Videh
",1
"Sharma Vimal
",1
"Anata, Abhimanyu
",1
"Nivadita
",1
"Madhurima Sahitya Prakashan Muzafferpur
",1
"Narayana Dutta Sahgal And Sons Daroba Kala Delhi
",1
"Prabhakar, Bishnu
",2
"Prasad,sive Nandan
",1
"Dr. Azam Beg Qadri -9897626182
",4
"Shiv
",3
"Muhammad Ataunnabi Hussaini
",2
"Madhusudan Oja
",2
"Mahadeva Chimand-aajii Aapat’e
",1
"उक्रेनिअन लोककथा
",1
"Han’saraaja Rahabar
",1
"Suyash Dwivedi
",1
"Dr. Gopi Nath
",2
"Dr.bodhraj Chopara
",1
"MadMax
",6
"शेक्सपीअर
",1
"Prabha Devi
",1
"Shrii Raakesha
",1
"Krishna Kumari
",2
"Katerine Litil Baklrt
",1
"Sanchar Prakashan Navin Shahadara Delhi
",1
"Gangadhar Madhukar
",1
"Sumer Singh Daiya
",2
"Mayashankar Yagika
",2
"Saras, Shri Chand Surana
",1
"Gaanʼdhii Mahaatmaa
",1
"महेन पटले
",1
"Dal Jeet Sen Adal
",1
"Gupt Parmehswari Prasad
",1
"Muni shri Pramansagar मुनि प्रमाणसागर
",1
"Jha, Gopinath
",1
"Jawahar Lal Kanchan
",1
"Dii Phainvkisa Barniyara Em
",2
"Varma, Paripurnanand
",1
"Muni, Jin Vijay
",2
"Somani Ganeshnarayan
",1
"Sriiraamapatiratiikshita Kavivara
",1
"Poddar,hanumanprasad
",2
"अर्कादी गैदार
",3
"Ojha, Gaurishankar
",2
"Marakus
",1
"Vinodshankar Vyas
",1
"Puri Mangalanandji
",1
"Tripathi, Ramprasad
",3
"Muni Ji Maharaj
",1
"Jainendra Jain
",1
"Bhaskar Prakashan
",1
"Shri Aobhaprakash Sharma
",1
"Rajasthan Sarkar
",2
"केट 
",1
"Bhavani Dutt Joshi
",1
"Vidyasagar Sharma
",1
"Vidyanand Muni
",2
"Singh, Kishandas
",1
"सुज़ाना
",1
"Pandey, Uday Bhanu, 1945-
",1
"Harpal Printing Press
",1
"Sharma Rajnath
",1
"Shreeyut Janardan
",1
"Acharya, Tulsi
",3
"Ramesh Bedi
",4
"A.c.sexena
",1
"Veer Durgavati Veer Durgadas  And  Other
",1
"Vishwambarahasahaya Preami
",1
"Verma, Shyam Bahadur Ed.
",1
"Prabhaakar Pan’ Aakaranaath Bhaaradvaja  Hindii
",1
"Sastri, Pandit Hrishikesa
",2
"Swami Dayanand Saraswati
",1
"Joshi Girishchandra
",1
"Mithlesh Kumar
",1
"Selby, F. G.
",1
"Kumari Bindo Singh
",1
"Dhar Kashi Nath And
",1
"R S Shukla
",1
"Shyam Bihari
",1
"अल्मा
",1
"Nar Haridas Ji
",1
"Gopi Krisna Gopesh
",1
"Khannaa Sudrashan
",2
"Kisanlal
",1
"Sri Maddayananda
Sumitradevi
",1
"Baburam Saksena
",1
"Sinahaa Badrii Prasaada
",1
"Jain,dr.devendar Kumar
",1
"Vishal Arya
",1
"Dr.handu Jiyalal
",1
"Maulana Safi Okarvi
",1
"Devendrakumar
",1
"Romila Thapar
",1
"Ranjana Yadav
",1
"Shaantinaath
",1
"Elan, Jems
",1
"Nainsi, Munhata
",1
"Vedabachaspati Achaary Priyabhatt
",1
"Toke,albart
",1
"Muni, Nagaraj
",1
"Muhammed muzzammil
",1
"Raghav, Dr. Rangev
",4
"Sidhnath Kumar
",1
"Shri Lachami Chandra Jain
",1
"Lala Ji Ram
",1
"चौबे, केशवानंद
",1
"Jodhpur Arkiyological Dipartment
",1
"बर्नियर
",2
"M.m. Publishers And Distributers Jaipur
",1
"Dr Rajeshkumar Chaurasiya
",1
"Joshi, Baburav
",2
"Mevaa Raama
",1
"मोहन सुन्दर राजन
",2
"Singh,rajeshwar Prasad Narayan
",1
"Tiruvallavar
",2
"स्वामी, नारायण
",1
"Narayan Chaturvedi
",1
"Aaryaamuni
",1
"Sharma Shri Bholanath.
",1
"Dr.ram Ratna Bhatnagar
",1
"Ram Karan
",2
"Shri Naven
",1
"AVI
",1
"Shuriwal, Chandmal
",1
"Apaa,patvardhan
",1
"Swami,.digambar
",2
"Sharma, Yogeshwar
",1
"Sen, Gananath
",1
"Jaayasii Suhammada
",1
"Giridhar Rai
",1
"अरुणजी
",1
"रामपुरिया, श्रीचन्द
",2
"Subhash Rastogi
",1
"Gulzar, children's author
",1
"A. Fadeyav
",1
"Asia Publishing House  Prakasan Bombay
",1
"Kaishan Herbart N.
",1
"Desai, Mahadev Haribhai
",1
"Sharma, Kanak Lal
",1
"Munshi Devi Prasad Preetam
",1
"Devi Ratan Awasthi
",1
"Muni Manik
",1
"B.l Rangalal
",1
"Jagpraveshchandra
",1
"Dvivedi Mahaveer Prasad
",2
"Kaalelakar Dattaatrey Baalakrxshhnd-a
",2
"Singh, Yuddhveer
",1
"Shetabchand Nahar
",1
"Dr. Ramdhar Mishra, Satya Prakash,jagpati Chaturvedi..
",2
"Shree Samournanand Verma
",1
"Hariyana Sahitya Academy
",5
"Baijanath
",1
"उपिन्दरसिंह
",1
"होवहेन्स टौमेनियन
",1
"Rājendra
",1
"Isawari Prasad Sharma
",1
"Parmanand Jain Shashtri
",2
"Shambhu Prasad Upadhya
",5
"Chimanlal Goswami
",1
"मार्गरेट
",5
"Shyam Bihari Misra
",1
"Sakasena, Shambhudayal
",1
"Viaythit Hridaya
",1
"Navyug Granthagar Lucknow
",1
"Maharaj, Amritchandra
",1
"Vimalgani
",1
"Shreeman Babu Ghanshyam
",1
"Aacharya, Shyamsundar
",1
"Amba Prasad
",4
"Pa. Parmeshwar Das Ji
",1
"Jagdishwaranand Saraswati
",1
"Vaidh, Shri Chintamani Vinayak
",1
"Kumari Vila Kaither
",1
"Mulkraaj Anand
",1
"Jahwarlal Ji Maharaj
",1
"Malviya, Krishnakant
",1
"Motii Laal Kyum
",1
"K P Aggrawal
",1
"Jinvallabhasuri
",1
"Vivekanand Singh
",1
"Bhagrva Vithula Varekar
",1
"A. P. Karmarkar
",1
"&gt;madhu Tr.
",1
"प्रसाद, महावीर
",1
"Babu Birjwalab Parshad G
",1
"Babu Jagannath Prasad
",2
"Dr.sudhindra
",1
"Pathak,  Anusuya Prosad
",1
"शर्मा, बदरीदत्त अनु.
",1
"Lakshman Prasad
",1
"डॉ. रेखा यतीश
",1
"Srinath Singh
",2
"Laliprasad Panday
",1
"हिंदी: दीपक थानवी
",1
"Chandra_Bhanu_Sharma
",1
"Shubkamana
",1
"Singh, Dr. Udaybhanu
",2
"स्नोज़ शूज़
",1
"कैथी
",1
"Bhagirath Prasad
",1
"Mehatā, Je. Sī
",1
"Hazlitt William
",1
"Adhiir Indrraaj Baid Daa
",1
"Mahta Ashok
",2
"बिपिन चंद्र
",1
"Virachit Svaamii Paramaananda
",1
"Vachnesh Tripathi
",1
"Shastri, Lalram
",1
"Singh, Raghubir
",2
"Pt. Bhavani Shankar Sharma
",1
"Navkalash Prakashan
",1
"Shyam Sunder Dwivedi
",1
"Varma Mukund Swaroop
",1
"Kuber Singh Madvadi
",1
"Ganga-pustakmala Karayalaya
",1
"Sri Mukunda Shrma
",1
"Veerendra Prasad Jain
",1
"Shri Ramsvarup Chaturvedi
",1
"Shri Muni Gupat Sagar
",1
"Sribhavishya_vijayasarathi
",1
"MADHAV CHAVAN, RIJUTA GHATE
",1
"Acharya, Sankara
",2
"Rameshchand
",1
"Yajikova
",1
"Singh Muyyarwali
",1
"Babu Ram Verma
",2
"Prabhakar,vishnu
",3
"Author:Mahakavi Kalidas	Editor:Mallinath
",1
"Bholntha, Dardi
",1
"Mahendranaath
",1
"Jain, Jainilal
",1
"Premi ,nathuram
",2
"Taslima Nasrin
",2
"A.m. Perisits
",1
"Shri Manohar Lal
",1
"Shivbalak Dwivedi And Avadeshkumar Chaturvedi
",1
"Sir Arthur Quil.ler.couch
",1
"Dr. D. N. Khosla
",1
"R L Sharan
",1
"श्रीयुत सत्यव्रत
",1
"Kauser Yajdani
",2
"Suklā, Abhisheka, 1975- author
",1
"Radhekant Dave
",1
"Om Prakash Singh
",2
"Indrapal Singh
",1
"Mishra, Vidyadhar Ed.
",1
"Yogendra Nath Vashu
",1
